,date,eur_exch_rate,jpy_exch_rate,cny_exch_rate,bt_close,bt_volume,bt_close_off_high,bt_volatility,google_trends_bitcoin,avg_block_size,transactions,difficulty,bchain_size,mining_revenue,hash_rate,cost_per_transaction,sp_close,dj_close,nasdaq_close,vix_close,gold_am,silver,oil_price
1170,2015-07-04,1.10660004615784,0.00810569804161787,0.163476169109344,260.89,15620400,-0.8429752066115719,0.02830519708370693,1.2567243473490866,0.4551951790123457,138811.0,49402014931.2,36585.0,1004340.48,8.78611215117,250207.0,2076.780029296875,17730.109375,5009.2099609375,16.790000915527344,1168.25,15.64,56.93
1169,2015-07-05,1.10660004615784,0.00810569804161787,0.163476169109344,271.91,44156100,-0.671094244149277,0.06062116564417178,1.5388461396111264,0.3802883379310345,101714.0,49402014931.2,36637.0,986961.56,9.70330102051,241519.0,2076.780029296875,17730.109375,5009.2099609375,16.790000915527344,1168.25,15.64,56.93
1168,2015-07-06,1.10080003738403,0.008159934543073179,0.16347348690032998,269.03,49154800,0.7087576374745517,0.036221459924016056,1.5644935752713118,0.3802883379310345,101714.0,49402014931.2,36710.0,1169750.23,7.70886069026,276989.0,2068.760009765625,17683.580078125,4991.93994140625,17.010000228881836,1164.25,15.59,52.48
1167,2015-07-07,1.09310007095337,0.008149959146976471,0.16348952054977403,266.21,28857600,0.5760368663594477,0.02411468365683802,1.4875512682907552,0.7767134594594594,201921.0,49402014931.2,36819.0,1000621.44,4.95550953096,295662.0,2081.340087890625,17776.91015625,4997.4599609375,16.09000015258789,1166.25,15.61,52.33
1166,2015-07-08,1.10239994525909,0.00819336343556643,0.163465470075607,270.79,36980200,-0.49184149184149273,0.032258064516129184,1.410608961310199,0.7767134594594594,201921.0,49402014931.2,36928.0,1051752.0,5.247739746530001,273054.0,2046.6800537109375,17515.419921875,4909.759765625,19.65999984741211,1154.25,14.99,51.61
1165,2015-07-09,1.1053999662399299,0.0082795163616538,0.163529619574547,269.23,40301200,0.183206106870214,0.01934793043606694,1.4362563969703845,0.7004046811594203,187202.0,49402014931.2,37020.0,945214.56,5.0491691328099995,263045.0,2051.31005859375,17548.619140625,4922.39990234375,19.969999313354492,1162.1,15.38,52.76
1164,2015-07-10,1.1185001134872399,0.00822165608406067,0.16352427005767803,284.89,100390000,-0.2477704536642108,0.09581661465299436,1.5901410109314968,0.7004046811594203,187202.0,49402014931.2,37123.0,1130127.24,5.26897779353,273833.0,2076.6201171875,17760.41015625,4997.7001953125,16.829999923706055,1162.4,15.45,52.74
1163,2015-07-11,1.1185001134872399,0.00822165608406067,0.16352427005767803,293.11,41109900,-0.27903871829105864,0.05258354394832918,1.4875512682907552,0.7051406896551723,171652.0,49402014931.2,37220.0,1074503.5,6.25977850535,278810.0,2076.6201171875,17760.41015625,4997.7001953125,16.829999923706055,1162.4,15.45,52.74
1162,2015-07-12,1.1185001134872399,0.00822165608406067,0.16352427005767803,310.87,56405000,-0.6782449725776981,0.07464010370471445,1.6157884465916827,0.7051406896551723,171652.0,51076366303.5,37320.0,1081003.5,5.28016792931,271999.0,2076.6201171875,17760.41015625,4997.7001953125,16.829999923706055,1162.4,15.45,52.74
1161,2015-07-13,1.1049000024795501,0.0081632649526,0.163577780127525,292.05,62053900,0.262525050100199,0.0963227487694238,1.4875512682907552,0.7572038344827586,176542.0,51076366303.5,37424.0,1060744.1,6.008451813169999,232590.0,2099.60009765625,17977.6796875,5071.509765625,13.899999618530273,1154.95,15.45,52.19
1160,2015-07-14,1.1030999422073402,0.00808472745120525,0.163492202758789,287.46,28727200,0.8275499474237658,0.0325651474163613,1.410608961310199,0.7572038344827586,176542.0,51076366303.5,37517.0,1025923.61,8.570289206150001,229381.0,2108.949951171875,18053.580078125,5104.89013671875,13.369999885559082,1153.2,15.28,53.05
1159,2015-07-15,1.1008999347686799,0.00810044538229704,0.16352695226669298,285.83,27486600,0.8832487309644721,0.027356361742752976,1.333666654329643,0.6968850194805195,122340.0,51076366303.5,37619.0,1128304.1,9.22269167893,234754.0,2107.39990234375,18050.169921875,5098.93994140625,13.229999542236328,1154.75,15.31,51.4
1158,2015-07-16,1.08669996261597,0.00807297974824905,0.163470804691315,278.09,49482600,0.6424090338770432,0.055726471822122765,1.3849615256500136,0.6968850194805195,122340.0,51076366303.5,37706.0,945029.52,8.303426000770001,228231.0,2124.2900390625,18120.25,5163.18017578125,12.109999656677246,1145.1,14.93,50.9
1157,2015-07-17,1.08889997005463,0.008051529526710509,0.16342005133628798,279.47,27591400,-0.8033980582524393,0.029630695098708883,1.2310769116889009,0.6997647708333333,118048.0,51076366303.5,37802.0,1007435.76,8.53411968013,214161.0,2126.639892578125,18086.44921875,5210.14013671875,11.949999809265137,1143.0,15.01,50.88
1156,2015-07-18,1.08889997005463,0.008051529526710509,0.16342005133628798,274.9,25187100,0.805917159763315,0.030250957648659253,1.2567243473490866,0.6997647708333333,118048.0,51076366303.5,37897.0,1124555.52,9.3233583989,219461.0,2126.639892578125,18086.44921875,5210.14013671875,11.949999809265137,1143.0,15.01,50.88
1155,2015-07-19,1.08889997005463,0.008051529526710509,0.16342005133628798,273.61,15332500,0.30379746835442156,0.011500527714088238,1.3080192186694575,0.6554952517482517,134643.0,51076366303.5,37986.0,991991.37,7.36756734476,242814.0,2126.639892578125,18086.44921875,5210.14013671875,11.949999809265137,1143.0,15.01,50.88
1154,2015-07-20,1.08519995212555,0.008051529526710509,0.16340669989585901,278.98,22711400,-1.0,0.022010968921389536,1.2054294760287156,0.6554952517482517,134643.0,51076366303.5,38055.0,1011196.84,8.99321273568,216715.0,2128.280029296875,18100.41015625,5218.85986328125,12.25,1115.0,14.84,50.11
1153,2015-07-21,1.08669996261597,0.008041170425713059,0.16340135037898998,275.83,22930700,0.8401559454191156,0.018395008605851963,1.2054294760287156,0.4609679928571428,123367.0,51076366303.5,38116.0,984206.16,7.97787220245,240028.0,2119.2099609375,17919.2890625,5208.1201171875,12.220000267028809,1108.0,14.75,50.59
1152,2015-07-22,1.0901999473571802,0.008077544160187241,0.16348418593406697,277.22,19389800,-0.7264437689969692,0.01193499238191983,1.2054294760287156,0.4609679928571428,123367.0,51076366303.5,38189.0,1028008.16,6.96860195228,270355.0,2114.14990234375,17851.0390625,5171.77001953125,12.119999885559082,1096.8,14.78,49.27
1151,2015-07-23,1.0999001264572101,0.00805996637791395,0.16347348690032998,276.05,18531300,0.7238493723849491,0.008617581308141583,1.1541346047083445,0.38651674496644295,111582.0,51076366303.5,38243.0,1037676.64,9.2996777258,207134.0,2102.14990234375,17731.919921875,5146.41015625,12.640000343322754,1101.65,14.88,48.11
1150,2015-07-24,1.09389996528625,0.0080651668831706,0.16348150372505202,288.28,37199400,-0.8614285714285675,0.0507227998985544,1.2054294760287156,0.38651674496644295,111582.0,51076366303.5,38301.0,1213267.9,11.0445681462,217981.0,2079.64990234375,17568.529296875,5088.6298828125,13.739999771118164,1083.75,14.49,47.98
1149,2015-07-25,1.09389996528625,0.0080651668831706,0.16348150372505202,288.7,20662200,-0.14164904862578365,0.01641449194891733,1.2054294760287156,0.3841658366013072,106038.0,52278304845.6,38357.0,1104263.52,10.413847111399999,201269.0,2079.64990234375,17568.529296875,5088.6298828125,13.739999771118164,1083.75,14.49,47.98
1148,2015-07-26,1.09389996528625,0.0080651668831706,0.16348150372505202,292.69,16032300,-0.8651685393258384,0.018500554323725167,1.2463149504621387,0.3841658366013072,106038.0,52278304845.6,38408.0,1014092.77,11.3116873397,244803.0,2079.64990234375,17568.529296875,5088.6298828125,13.739999771118164,1083.75,14.49,47.98
1147,2015-07-27,1.10580003261566,0.00808734353631735,0.163462802767754,293.62,30592000,-0.19573643410853103,0.03526517222525968,1.402104319269906,0.5472667032258065,111331.0,52278304845.6,38488.0,1135825.74,10.2022414242,229418.0,2067.639892578125,17440.58984375,5039.77978515625,15.600000381469727,1098.6,14.69,47.17
1146,2015-07-28,1.10249996185303,0.00812149792909622,0.163521602749825,294.43,25453600,0.37461300309597334,0.011000238395259208,1.2463149504621387,0.5472667032258065,111331.0,52278304845.6,38556.0,1056073.48,8.99459578237,240969.0,2093.25,17630.26953125,5089.2099609375,13.4399995803833,1095.6,14.54,47.97
1145,2015-07-29,1.10300004482269,0.008094544522464279,0.16353230178356198,289.59,24672600,0.7187500000000016,0.019559902200489157,1.2852622926640807,0.8187686711409397,136195.0,52278304845.6,38672.0,1093613.4,8.02976173868,255290.0,2108.570068359375,17751.390625,5111.72998046875,12.5,1096.75,14.61,48.77
1144,2015-07-30,1.09549999237061,0.00805412326008081,0.163492202758789,287.72,21635800,0.35393258426964413,0.012314078173642344,1.1294729238563133,0.8187686711409397,136195.0,52278304845.6,38773.0,994670.04,7.439733427080001,247799.0,2108.6298828125,17745.98046875,5128.77978515625,12.130000114440918,1085.65,14.64,48.53
1143,2015-07-31,1.09670007228851,0.00806646794080734,0.163492202758789,284.65,23629100,0.30211480362537735,0.02301007994438653,1.1294729238563133,0.7841715899280575,133640.0,52278304845.6,38876.0,999862.58,7.48176129901,232699.0,2103.840087890625,17689.859375,5128.27978515625,12.119999885559082,1080.05,14.56,47.11
1142,2015-08-01,1.09670007228851,0.00806646794080734,0.163492202758789,281.6,18995000,-0.023460410557188394,0.023955881836383412,1.90841976789515,0.7841715899280575,133640.0,52278304845.6,38993.0,1160777.2,7.11369511261,275871.0,2103.840087890625,17689.859375,5128.27978515625,12.119999885559082,1080.05,14.56,47.11
1141,2015-08-02,1.09670007228851,0.00806646794080734,0.163492202758789,282.61,17722200,-0.8472727272727422,0.01961133891959351,1.596841030279615,0.4407346878980892,98976.0,52278304845.6,39058.0,1108164.12,11.196291222100001,248553.0,2103.840087890625,17689.859375,5128.27978515625,12.119999885559082,1080.05,14.56,47.11
1140,2015-08-03,1.0951000452041602,0.00805996637791395,0.16348150372505202,281.23,21474100,0.6183206106870236,0.018528340582016228,1.3242096348660222,0.4407346878980892,98976.0,52278304845.6,39121.0,1051958.61,8.87279529352,226079.0,2098.0400390625,17598.19921875,5115.3798828125,12.5600004196167,1093.0,14.73,45.25
1139,2015-08-04,1.0973000526428198,0.00806126557290554,0.163460120558739,285.22,21908700,-0.7812500000000194,0.01593002169043118,1.2852622926640807,0.7260759097222222,132719.0,52278304845.6,39220.0,1035690.0,7.80363022627,265834.0,2093.320068359375,17550.689453125,5105.5498046875,13.0,1092.6,14.54,45.75
1138,2015-08-05,1.0882999897003198,0.00804505217820406,0.163436084985733,281.88,20128000,0.8054862842892831,0.014077584693698405,1.2463149504621387,0.7260759097222222,132719.0,52278304845.6,39319.0,900084.96,6.910653378989999,250494.0,2099.840087890625,17540.470703125,5139.93994140625,12.510000228881836,1086.5,14.52,45.13
1137,2015-08-06,1.08850002288818,0.008016032166779041,0.163449436426163,278.58,18792100,0.8974358974358949,0.01245078216452076,1.2073676082601967,0.7938233142857142,132494.0,52278304845.6,39424.0,979548.5,7.39315365224,247781.0,2083.56005859375,17419.75,5056.43994140625,13.770000457763672,1085.0,14.59,44.69
1136,2015-08-07,1.09410011768341,0.008013462647795679,0.163468137383461,279.58,42484800,-0.5970149253731314,0.014422042046351374,1.168420266058255,0.7938233142857142,132494.0,52278304845.6,39504.0,999936.81,8.02144114297,242234.0,2077.570068359375,17373.380859375,5043.5400390625,13.390000343322754,1091.35,14.75,43.87
1135,2015-08-08,1.09410011768341,0.008013462647795679,0.163468137383461,261.0,58533000,0.9698231009365224,0.06870665618073936,1.1294729238563133,0.3673111910828026,104420.0,52699842409.3,39558.0,1065525.72,10.2042302241,233508.0,2077.570068359375,17373.380859375,5043.5400390625,13.390000343322754,1091.35,14.75,43.87
1134,2015-08-09,1.09410011768341,0.008013462647795679,0.163468137383461,265.08,23789600,-0.41194486983153933,0.025007659313725384,1.1294729238563133,0.3673111910828026,104420.0,52699842409.3,39605.0,900570.06,10.1845638677,218499.0,2077.570068359375,17373.380859375,5043.5400390625,13.390000343322754,1091.35,14.75,43.87
1133,2015-08-10,1.09599995613098,0.00803858507424593,0.163500219583511,264.47,20979400,0.15575620767493192,0.016686756064486778,1.1294729238563133,0.40965680571428575,110686.0,52699842409.3,39673.0,1162172.07,10.4997205609,220994.0,2104.179931640625,17615.169921875,5101.7998046875,12.229999542236328,1094.8,14.88,44.94
1132,2015-08-11,1.10549998283386,0.00801282003521919,0.160518795251846,270.39,25433900,-1.0,0.023832942422637556,1.168420266058255,0.40965680571428575,110686.0,52699842409.3,39737.0,1130128.35,9.665577773410002,227498.0,2084.070068359375,17402.83984375,5036.7900390625,13.710000038146973,1113.25,15.31,43.11
1131,2015-08-12,1.1154999732971203,0.00798722077161074,0.15796291828155498,266.38,26815400,0.6500000000000115,0.019216555801921612,1.2073676082601967,0.5160442845528456,115754.0,52699842409.3,39797.0,830459.0,7.17434386717,232055.0,2086.050048828125,17402.509765625,5044.39013671875,13.609999656677246,1116.8,15.36,43.22
1130,2015-08-13,1.11090004444122,0.00804505217820406,0.156225591897964,264.08,27685500,0.26843657817109534,0.012735742730483293,1.2073676082601967,0.5160442845528456,115754.0,52699842409.3,39858.0,997387.5,8.42843682396,226126.0,2083.389892578125,17408.25,5033.56005859375,13.489999771118164,1117.35,15.33,42.27
1129,2015-08-14,1.11710000038147,0.00803793873637915,0.156311064958572,265.68,27091200,-0.40233722871451827,0.022678226630825766,1.0905255816543715,0.4371527089552239,107950.0,52699842409.3,39913.0,900557.27,8.34235544233,220370.0,2091.5400390625,17477.400390625,5048.240234375,12.829999923706055,1116.75,15.55,42.45
1128,2015-08-15,1.11710000038147,0.00803793873637915,0.156311064958572,261.55,19321100,0.9068901303538175,0.0202237035363236,1.1294729238563133,0.4371527089552239,107950.0,52699842409.3,39969.0,894962.52,8.43357476041,245458.0,2091.5400390625,17477.400390625,5048.240234375,12.829999923706055,1116.75,15.55,42.45
1127,2015-08-16,1.11710000038147,0.00803793873637915,0.156311064958572,258.51,29717000,0.45555555555556415,0.020620918776492067,1.2073676082601967,0.3586688911564625,86583.0,52699842409.3,42022.0,950836.71,10.9817944631,228284.0,2091.5400390625,17477.400390625,5048.240234375,12.829999923706055,1116.75,15.55,42.45
1126,2015-08-17,1.11000001430511,0.00803858507424593,0.156325712800026,257.98,21617900,0.4926253687315534,0.013114627258307811,1.168420266058255,0.3586688911564625,86583.0,52699842409.3,42022.0,950836.71,10.9817944631,228284.0,2102.43994140625,17545.1796875,5091.7001953125,13.020000457763672,1117.3,15.23,41.93
1125,2015-08-18,1.1059999465942398,0.008035356178879741,0.15633305907249498,211.08,42147200,1.0,0.181871050284961,1.402104319269906,0.4606524,120131.0,52699842409.3,42082.0,932483.9,8.61424955427,230212.0,2096.919921875,17511.33984375,5059.35009765625,13.789999961853027,1119.15,15.23,42.58
1124,2015-08-19,1.10410010814667,0.00804311130195856,0.15634039044380202,226.68,60869200,0.46584699453551903,0.06487348783622097,1.674735714683499,0.4606524,120131.0,52699842409.3,42148.0,926771.5,7.714673980900001,244699.0,2079.610107421875,17348.73046875,5019.0498046875,15.25,1123.2,14.84,40.75
1123,2015-08-20,1.1182999610900901,0.00806841999292374,0.156457796692848,235.35,32275000,-0.6141356255969417,0.04614367562802996,1.4799990036737898,0.3852127290322581,116834.0,52699842409.3,42214.0,892100.96,7.260881625210001,247961.0,2035.72998046875,16990.689453125,4877.490234375,19.139999389648438,1137.95,15.5,41.0
1122,2015-08-21,1.12810003757477,0.00811029970645905,0.156582728028297,232.57,23173800,0.6390658174097694,0.020012746972594045,1.402104319269906,0.3852127290322581,116834.0,52699842409.3,42273.0,909597.0,7.78537925604,222182.0,1970.8900146484375,16459.75,4706.0400390625,28.030000686645508,1149.35,15.46,40.45
1121,2015-08-22,1.12810003757477,0.00811029970645905,0.156582728028297,230.39,23205900,-0.25448613376835005,0.05269491962520424,1.2852622926640807,0.3919019738562092,107795.0,52699842409.3,42334.0,904694.07,7.7782330991899995,235230.0,1970.8900146484375,16459.75,4706.0400390625,28.030000686645508,1149.35,15.46,40.45
1120,2015-08-23,1.12810003757477,0.00811029970645905,0.156582728028297,228.17,18406600,0.2734922861150135,0.030948867089157027,1.441051661471848,0.3919019738562092,107795.0,54256630327.9,42393.0,869575.88,8.0669407672,259239.0,1970.8900146484375,16459.75,4706.0400390625,28.030000686645508,1149.35,15.46,40.45
1119,2015-08-24,1.1497000455856299,0.0082712983712554,0.156587645411491,210.49,59220700,0.9943502824858743,0.07759414317653758,1.596841030279615,0.4347717324840765,117026.0,54256630327.9,42448.0,787802.6,8.400270837999999,247407.0,1893.2099609375,15871.349609375,4526.25,40.7400016784668,1153.5,14.94,38.22
1118,2015-08-25,1.15059995651245,0.00836820062249899,0.15628173947334303,221.61,61089200,-0.6478504672897212,0.12733850621221499,1.635788372481557,0.4347717324840765,117026.0,54256630327.9,42516.0,842084.76,7.19570659512,237850.0,1867.6099853515625,15666.4404296875,4506.490234375,36.02000045776367,1154.25,14.87,39.15
1117,2015-08-26,1.14020001888275,0.00836820062249899,0.15614508092403398,225.83,31808000,-0.025500910746815042,0.049441642651296906,1.3242096348660222,0.4138263225806452,125549.0,54256630327.9,42583.0,771519.5,6.169194786499999,245539.0,1940.510009765625,16285.509765625,4697.5400390625,30.31999969482422,1134.4,14.41,38.5
1116,2015-08-27,1.12839996814728,0.00831946730613709,0.156042754650116,224.77,21905400,0.5604838709677387,0.02194204821942039,1.2073676082601967,0.4138263225806452,125549.0,54256630327.9,42647.0,892476.0,7.108587085519999,243215.0,1987.6600341796875,16654.76953125,4812.7099609375,26.100000381469727,1128.5,14.27,42.47
1115,2015-08-28,1.12679994106293,0.0082562742754817,0.156284183263779,231.4,31336600,-0.46536039188243594,0.06359590565198038,1.2073676082601967,0.43133182550335575,121692.0,54256630327.9,42706.0,855555.96,7.35430708133,232198.0,1988.8699951171875,16643.009765625,4828.31982421875,26.049999237060547,1125.5,14.44,45.29
1114,2015-08-29,1.12679994106293,0.0082562742754817,0.156284183263779,229.78,17142500,0.16808149405772688,0.025437270567911837,1.168420266058255,0.43133182550335575,121692.0,54256630327.9,42770.0,877903.33,7.21414168557,243840.0,1988.8699951171875,16643.009765625,4828.31982421875,26.049999237060547,1125.5,14.44,45.29
1113,2015-08-30,1.12679994106293,0.0082562742754817,0.156284183263779,228.76,19412600,0.1374570446735417,0.025315354501957342,1.168420266058255,0.34746787500000004,92338.0,54256630327.9,42828.0,946656.56,8.324304532100001,250584.0,1988.8699951171875,16643.009765625,4828.31982421875,26.049999237060547,1125.5,14.44,45.29
1112,2015-08-31,1.1214998960495,0.00825082510709763,0.156511664390564,230.06,20710700,-0.3719008264462803,0.026406529614595657,1.168420266058255,0.34746787500000004,92338.0,54256630327.9,42878.0,819141.99,8.87112553878,229116.0,1972.1800537109375,16528.029296875,4776.509765625,28.43000030517578,1125.5,14.44,49.2
1111,2015-09-01,1.1236000061035198,0.00826446246355772,0.156857833266258,228.12,20575200,0.42201834862385534,0.018935116824459242,1.2073676082601967,0.5154674736842105,140970.0,54256630327.9,42943.0,923760.0,7.82946984786,238504.0,1913.8499755859375,16058.349609375,4636.10009765625,31.399999618530273,1141.9,14.68,45.38
1110,2015-09-02,1.1254999637603798,0.008314625360071659,0.15718574821949,229.28,18760400,-0.36585365853658336,0.017980090338990583,1.168420266058255,0.5154674736842105,140970.0,54256630327.9,43021.0,874008.96,6.1999642477100005,272866.0,1948.8599853515625,16351.3798828125,4749.97998046875,26.09000015258789,1140.0,14.56,46.3
1109,2015-09-03,1.1228998899459801,0.00829187408089638,0.15718574821949,227.18,17482000,0.6518771331057898,0.012776905634048522,1.1294729238563133,0.6007755496688741,137446.0,54256630327.9,43122.0,898267.92,6.5213326267,230707.0,1951.1300048828125,16374.759765625,4733.5,25.610000610351562,1130.05,14.71,46.75
1108,2015-09-04,1.1138000488281299,0.00833750236779451,0.15718574821949,230.3,20962400,-0.6883116883116909,0.01694467673077767,1.0905255816543715,0.6007755496688741,137446.0,54256630327.9,43212.0,866697.62,6.30573185105,249811.0,1921.219970703125,16102.3798828125,4683.919921875,27.799999237060547,1125.0,14.69,46.02
1107,2015-09-05,1.1138000488281299,0.00833750236779451,0.15718574821949,235.02,20671400,-0.6656716417910513,0.029105125977410898,1.0515782394524296,0.4823757814569538,137427.0,56957648455.0,43262.0,881886.8,9.24332131477,209983.0,1921.219970703125,16102.3798828125,4683.919921875,27.799999237060547,1125.0,14.69,46.02
1106,2015-09-06,1.1138000488281299,0.00833750236779451,0.15718574821949,239.84,25473700,-0.2539489671931964,0.03504066079107587,1.168420266058255,0.4823757814569538,137427.0,56957648455.0,43334.0,893388.69,6.500823637280001,284893.0,1921.219970703125,16102.3798828125,4683.919921875,27.799999237060547,1125.0,14.69,46.02
1105,2015-09-07,1.1138000488281299,0.00833750236779451,0.15718574821949,239.85,21192200,0.33333333333333903,0.014129120993623201,1.0905255816543715,0.4822181617647059,119041.0,56957648455.0,43392.0,959839.2,9.04646704555,253777.0,1921.219970703125,16102.3798828125,4683.919921875,27.799999237060547,1121.0,14.54,46.02
1104,2015-09-08,1.1161999702453602,0.00837450753897429,0.157136335968971,243.61,26879200,-0.28852459016393783,0.02543256201792785,1.168420266058255,0.4822181617647059,119041.0,56957648455.0,43457.0,826486.75,6.94287472383,238459.0,1969.4100341796875,16492.6796875,4811.93017578125,24.899999618530273,1120.85,14.63,45.92
1103,2015-09-09,1.11389994621277,0.0083167003467679,0.15715362131595598,238.17,23635700,0.8939393939393956,0.027114744669487673,1.1294729238563133,0.7119851347517728,128619.0,56957648455.0,43546.0,851509.24,6.717968615630001,280276.0,1942.0400390625,16253.5703125,4756.52978515625,26.229999542236328,1122.3,14.77,44.13
1102,2015-09-10,1.1185001134872399,0.00831946730613709,0.15680862963199602,238.48,21215500,0.021818181818182625,0.023076277586640933,1.168420266058255,0.7119851347517728,128619.0,56957648455.0,43646.0,852524.08,6.628290377000001,265428.0,1952.2900390625,16330.400390625,4796.25,24.3700008392334,1107.75,14.72,45.85
1101,2015-09-11,1.12679994106293,0.0082795163616538,0.156939059495926,240.11,19224700,-0.25352112676057525,0.011916250576931041,1.1294729238563133,0.6522061791907514,165288.0,56957648455.0,43770.0,1019359.04,8.30211869721,235288.0,1961.050048828125,16433.08984375,4822.33984375,23.200000762939453,1106.35,14.58,44.75
1100,2015-09-12,1.12679994106293,0.0082795163616538,0.156939059495926,235.23,17962600,0.8212290502793336,0.022388993120700456,1.0515782394524296,0.6522061791907514,165288.0,56957648455.0,43882.0,1044415.29,6.31876052708,252398.0,1961.050048828125,16433.08984375,4822.33984375,23.200000762939453,1106.35,14.58,44.75
1099,2015-09-13,1.12679994106293,0.0082795163616538,0.156939059495926,230.51,18478800,0.6424242424242486,0.02805645298418634,1.0905255816543715,0.6329816285714286,139320.0,56957648455.0,43977.0,808141.81,5.26346448436,258271.0,1961.050048828125,16433.08984375,4822.33984375,23.200000762939453,1106.35,14.58,44.75
1098,2015-09-14,1.1304999589920002,0.008285004645586009,0.156963691115379,230.64,20997800,-0.1964285714285645,0.019426737782403145,1.1294729238563133,0.6329816285714286,139320.0,56957648455.0,44065.0,810256.5,5.81579457364,279964.0,1953.030029296875,16370.9599609375,4805.759765625,24.25,1108.0,14.43,44.07
1097,2015-09-15,1.1319999694824199,0.008289812132716179,0.15707217156887102,230.3,19177800,0.9673024523160751,0.12738079743155892,1.168420266058255,0.6935994846625767,165993.0,56957648455.0,44176.0,924674.4,5.654428823890001,234525.0,1978.0899658203125,16599.849609375,4860.52001953125,22.540000915527344,1105.5,14.35,44.58
1096,2015-09-16,1.1228001117706299,0.008310479111969471,0.156956300139427,229.09,20144200,0.1128608923884531,0.016547231270358315,1.0905255816543715,0.6935994846625767,165993.0,56957648455.0,44289.0,943920.0,5.686504852610001,263932.0,1995.31005859375,16739.94921875,4889.240234375,21.350000381469727,1109.75,14.51,47.12
1095,2015-09-17,1.13119995594025,0.00829256139695644,0.15705983340740198,229.81,18935400,-0.2941176470588309,0.005936790640824101,1.2852622926640807,0.6888086099290781,241346.0,56957648455.0,44393.0,854930.72,5.05699619659,261990.0,1990.199951171875,16674.740234375,4893.9501953125,21.139999389648438,1118.15,14.76,46.93
1094,2015-09-18,1.1418999433517498,0.00834724493324757,0.157215401530266,232.98,20242200,0.26267281105991924,0.009292565947242152,1.2852622926640807,0.6888086099290781,241346.0,56957648455.0,44490.0,830934.0,3.44291597955,250985.0,1958.030029296875,16384.580078125,4827.22998046875,22.280000686645508,1136.0,15.26,44.71
1093,2015-09-19,1.1418999433517498,0.00834724493324757,0.157215401530266,231.49,12712600,0.6226415094339577,0.009104182770763568,1.168420266058255,0.4616508560606061,117999.0,59335351233.9,44578.0,844821.74,4.48585854617,273195.0,1958.030029296875,16384.580078125,4827.22998046875,22.280000686645508,1136.0,15.26,44.71
1092,2015-09-20,1.1418999433517498,0.00834724493324757,0.157215401530266,231.21,14444700,0.5890410958903975,0.006309420916162523,1.168420266058255,0.4616508560606061,117999.0,59335351233.9,44638.0,766418.62,6.49512809431,230379.0,1958.030029296875,16384.580078125,4827.22998046875,22.280000686645508,1136.0,15.26,44.71
1091,2015-09-21,1.125,0.00834724493324757,0.15704503655433702,227.09,19678800,0.7574468085106407,0.02032696133552456,1.168420266058255,0.5538373636363636,124667.0,59335351233.9,44695.0,695204.0,6.56267640867,264443.0,1966.969970703125,16510.189453125,4828.9501953125,20.139999389648438,1136.85,15.18,46.67
1090,2015-09-22,1.1154999732971203,0.00834724493324757,0.156934142112732,230.62,25009300,-0.513067400275107,0.03203066484557422,1.2852622926640807,0.5538373636363636,124667.0,59335351233.9,44768.0,753538.56,6.04441079035,285612.0,1942.739990234375,16330.4697265625,4756.72021484375,22.440000534057617,1129.3,14.94,46.17
1089,2015-09-23,1.11500000953674,0.00834724493324757,0.15680617094039903,230.28,17254100,0.3866666666666687,0.009742790335151987,1.2073676082601967,0.50182222,134964.0,59335351233.9,44848.0,923685.18,6.75099896216,327724.0,1938.760009765625,16279.8896484375,4752.740234375,22.1299991607666,1124.6,14.8,44.53
1088,2015-09-24,1.12409996986389,0.00832015927881002,0.156761929392815,234.53,25097800,-0.5820895522388053,0.023267928459802106,1.1294729238563133,0.50182222,134964.0,59335351233.9,44923.0,868521.15,6.43520605495,250674.0,1932.239990234375,16201.3203125,4734.47998046875,23.469999313354492,1134.45,14.79,44.94
1087,2015-09-25,1.1150999069213898,0.00830909889191389,0.156776666641235,235.14,22363600,0.22133333333334426,0.016001024065540194,1.168420266058255,0.4461537592592593,130740.0,59335351233.9,44991.0,853501.1,6.83774574995,239053.0,1931.3399658203125,16314.669921875,4686.5,23.6200008392334,1145.5,14.99,45.55
1086,2015-09-26,1.1150999069213898,0.00830909889191389,0.156776666641235,234.34,13724100,0.039215686274516104,0.008677896886166377,1.0905255816543715,0.4461537592592593,130740.0,59335351233.9,45063.0,961315.83,7.35288228545,255255.0,1931.3399658203125,16314.669921875,4686.5,23.6200008392334,1145.5,14.99,45.55
1085,2015-09-27,1.1150999069213898,0.00830909889191389,0.156776666641235,232.76,14179900,0.7268292682926834,0.008755445459981257,1.0126308972504876,0.4262538263888889,107256.0,59335351233.9,45189.0,842917.0,7.85892630715,251247.0,1931.3399658203125,16314.669921875,4686.5,23.6200008392334,1145.5,14.99,45.55
1084,2015-09-28,1.11700010299683,0.008305647410452371,0.156914427876472,239.14,24713000,-0.9417758369723386,0.02950523964954477,1.0905255816543715,0.4262538263888889,107256.0,59335351233.9,45261.0,836290.0,6.38950223479,246314.0,1881.77001953125,16001.8896484375,4543.97021484375,27.6299991607666,1137.5,14.7,44.4
